Date,Mission,Number of Contributors,Troops,Police,Observers,Total
2013-02-28,UNIFIL,38,10982.0,0.0,0.0,10982.0
2013-02-28,UNISFA,32,3830.0,10.0,140.0,3980.0
2013-02-28,UNMIK,13,0.0,7.0,9.0,16.0
2013-02-28,UNMIL,56,6668.0,1346.0,128.0,8142.0
2013-02-28,UNMISS,62,6478.0,554.0,144.0,7176.0
2013-02-28,UNMOGIP,8,0.0,0.0,37.0,37.0
2013-02-28,UNOCI,55,9361.0,1611.0,190.0,11162.0
2013-02-28,UNTSO,25,0.0,0.0,153.0,153.0
2013-03-31,MINURSO,32,26.0,6.0,182.0,214.0
2013-03-31,MINUSTAH,48,6681.0,2676.0,0.0,9357.0
2013-03-31,MONUSCO,57,17259.0,1393.0,505.0,19157.0
2013-03-31,UNAMA,17,0.0,7.0,21.0,28.0
2013-03-31,UNAMI,6,271.0,4.0,5.0,280.0
2013-03-31,UNAMID,47,14902.0,4858.0,311.0,20071.0
2013-03-31,UNDOF,5,917.0,0.0,0.0,917.0
2013-03-31,UNFICYP,20,877.0,66.0,0.0,943.0
2013-03-31,UNIFIL,38,10807.0,0.0,0.0,10807.0
2013-03-31,UNISFA,32,3827.0,10.0,140.0,3977.0
2013-03-31,UNMIK,12,0.0,6.0,9.0,15.0
2013-03-31,UNMIL,56,6676.0,1462.0,129.0,8267.0
2013-03-31,UNMISS,63,6560.0,556.0,143.0,7259.0
2013-03-31,UNMOGIP,9,0.0,0.0,40.0,40.0
2013-03-31,UNOCI,55,9359.0,1507.0,191.0,11057.0
2013-03-31,UNTSO,25,0.0,0.0,152.0,152.0
2013-04-30,MINURSO,33,27.0,6.0,199.0,232.0
2013-04-30,MINUSTAH,48,6443.0,2661.0,0.0,9104.0
2013-04-30,MONUSCO,57,16960.0,1410.0,514.0,18884.0
2013-04-30,UNAMA,16,0.0,5.0,22.0,27.0
2013-04-30,UNAMI,6,272.0,4.0,5.0,281.0
2013-04-30,UNAMID,48,14901.0,4786.0,334.0,20021.0
2013-04-30,UNDOF,3,913.0,0.0,0.0,913.0
2013-04-30,UNFICYP,20,855.0,66.0,0.0,921.0
2013-04-30,UNIFIL,37,11002.0,0.0,0.0,11002.0
2013-04-30,UNISFA,32,3833.0,10.0,140.0,3983.0
2013-04-30,UNMIK,12,0.0,6.0,9.0,15.0
2013-04-30,UNMIL,56,6671.0,1460.0,125.0,8256.0
2013-04-30,UNMISS,63,6739.0,641.0,139.0,7519.0
2013-04-30,UNMOGIP,9,0.0,0.0,37.0,37.0
2013-04-30,UNOCI,55,9358.0,1507.0,193.0,11058.0
2013-04-30,UNTSO,25,0.0,0.0,154.0,154.0
2013-05-31,MINURSO,32,27.0,6.0,197.0,230.0
2013-05-31,MINUSTAH,48,6179.0,2630.0,0.0,8809.0
2013-05-31,MONUSCO,56,17260.0,1416.0,516.0,19192.0
2013-05-31,UNAMA,19,0.0,8.0,20.0,28.0
2013-05-31,UNAMI,6,272.0,5.0,5.0,282.0
2013-05-31,UNAMID,47,14085.0,4721.0,342.0,19148.0
2013-05-31,UNDOF,3,908.0,0.0,0.0,908.0
2013-05-31,UNFICYP,20,859.0,66.0,0.0,925.0
2013-05-31,UNIFIL,37,10820.0,0.0,0.0,10820.0
2013-05-31,UNISFA,28,3829.0,10.0,113.0,3952.0
2013-05-31,UNMIK,13,0.0,7.0,9.0,16.0
2013-05-31,UNMIL,56,6661.0,1440.0,120.0,8221.0
2013-05-31,UNMISS,65,6806.0,649.0,146.0,7601.0
2013-05-31,UNMOGIP,9,0.0,0.0,40.0,40.0
2013-05-31,UNOCI,55,8539.0,1502.0,185.0,10226.0
2013-05-31,UNTSO,25,0.0,0.0,153.0,153.0
2013-06-30,MINURSO,31,27.0,6.0,203.0,236.0
2013-06-30,MINUSTAH,47,6207.0,2586.0,0.0,8793.0
2013-06-30,MONUSCO,57,18490.0,1426.0,522.0,20438.0
2013-06-30,UNAMA,19,0.0,8.0,22.0,30.0
2013-06-30,UNAMI,6,272.0,4.0,5.0,281.0
2013-06-30,UNAMID,47,14474.0,4893.0,336.0,19703.0
2013-06-30,UNDOF,5,835.0,0.0,0.0,835.0
2013-06-30,UNFICYP,20,859.0,68.0,0.0,927.0
2013-06-30,UNIFIL,37,10656.0,0.0,0.0,10656.0
2013-06-30,UNISFA,28,3832.0,11.0,109.0,3952.0
2013-06-30,UNMIK,13,0.0,7.0,9.0,16.0
2013-06-30,UNMIL,58,5790.0,1458.0,120.0,7368.0
2013-06-30,UNMISS,65,6799.0,655.0,136.0,7590.0
2013-06-30,UNMOGIP,9,0.0,0.0,38.0,38.0
2013-06-30,UNOCI,55,8511.0,1504.0,186.0,10201.0
2013-06-30,UNTSO,25,0.0,0.0,152.0,152.0
2013-07-31,MINURSO,32,27.0,5.0,202.0,234.0
2013-07-31,MINUSMA,28,5494.0,800.0,0.0,6294.0
2013-07-31,MINUSTAH,47,6232.0,2522.0,0.0,8754.0
2013-07-31,MONUSCO,57,18587.0,1420.0,512.0,20519.0
2013-07-31,UNAMA,16,0.0,4.0,22.0,26.0
2013-07-31,UNAMI,5,268.0,3.0,4.0,275.0
2013-07-31,UNAMID,46,14489.0,4955.0,350.0,19794.0
2013-07-31,UNDOF,5,1165.0,0.0,0.0,1165.0
2013-07-31,UNFICYP,20,854.0,68.0,0.0,922.0
2013-07-31,UNIFIL,37,10585.0,0.0,0.0,10585.0
2013-07-31,UNISFA,27,3809.0,10.0,106.0,3925.0
2013-07-31,UNMIK,13,0.0,8.0,9.0,17.0
2013-07-31,UNMIL,58,5757.0,1457.0,118.0,7332.0
2013-07-31,UNMISS,66,6787.0,633.0,141.0,7561.0
2013-07-31,UNMOGIP,9,0.0,0.0,39.0,39.0
2013-07-31,UNOCI,55,8497.0,1331.0,183.0,10011.0
2013-07-31,UNTSO,24,0.0,0.0,149.0,149.0
2013-08-31,MINURSO,32,27.0,6.0,199.0,232.0
2013-08-31,MINUSMA,30,5201.0,809.0,0.0,6010.0
2013-08-31,MINUSTAH,48,6233.0,2457.0,0.0,8690.0
2013-08-31,MONUSCO,56,18766.0,1418.0,504.0,20688.0
2013-08-31,UNAMA,16,0.0,4.0,21.0,25.0
2013-08-31,UNAMI,4,268.0,2.0,3.0,273.0
2013-08-31,UNAMID,46,14481.0,4720.0,347.0,19548.0
2013-08-31,UNDOF,5,1166.0,0.0,0.0,1166.0
2013-08-31,UNFICYP,20,849.0,69.0,0.0,918.0
2013-08-31,UNIFIL,37,10555.0,0.0,0.0,10555.0
2013-08-31,UNISFA,23,3788.0,15.0,101.0,3904.0
2013-08-31,UNMIK,14,0.0,8.0,9.0,17.0
2013-08-31,UNMIL,57,5760.0,1456.0,127.0,7343.0
2013-08-31,UNMISS,66,6806.0,664.0,146.0,7616.0
2013-08-31,UNMOGIP,9,0.0,0.0,42.0,42.0
2013-08-31,UNOCI,55,8495.0,1308.0,191.0,9994.0
2013-08-31,UNTSO,24,0.0,0.0,154.0,154.0
2013-09-30,MINURSO,32,26.0,6.0,201.0,233.0
2013-09-30,MINUSMA,29,5214.0,791.0,0.0,6005.0
2013-09-30,MINUSTAH,50,6226.0,2452.0,0.0,8678.0
2013-09-30,MONUSCO,57,18751.0,1416.0,521.0,20688.0
2013-09-30,UNAMA,17,0.0,4.0,23.0,27.0
2013-09-30,UNAMI,4,245.0,0.0,3.0,248.0
2013-09-30,UNAMID,46,14457.0,4487.0,353.0,19297.0
2013-09-30,UNDOF,6,1223.0,0.0,0.0,1223.0
2013-09-30,UNFICYP,20,923.0,68.0,0.0,991.0
2013-09-30,UNIFIL,37,10502.0,0.0,0.0,10502.0
2013-09-30,UNISFA,27,3940.0,15.0,121.0,4076.0
2013-09-30,UNMIK,13,0.0,8.0,8.0,16.0
2013-09-30,UNMIL,58,5759.0,1457.0,130.0,7346.0
2013-09-30,UNMISS,67,6800.0,690.0,142.0,7632.0
2013-09-30,UNMOGIP,9,0.0,0.0,42.0,42.0
2013-09-30,UNOCI,55,8492.0,1315.0,187.0,9994.0
2013-09-30,UNTSO,24,0.0,0.0,159.0,159.0
2013-10-31,MINURSO,32,25.0,6.0,197.0,228.0
2013-10-31,MINUSMA,34,5056.0,816.0,0.0,5872.0
2013-10-31,MINUSTAH,50,6249.0,2435.0,0.0,8684.0
2013-10-31,MONUSCO,57,19557.0,1407.0,521.0,21485.0
2013-10-31,UNAMA,17,0.0,4.0,23.0,27.0
2013-10-31,UNAMI,3,268.0,0.0,2.0,270.0
2013-10-31,UNAMID,47,14480.0,4490.0,357.0,19327.0
2013-10-31,UNDOF,6,1218.0,0.0,0.0,1218.0
2013-10-31,UNFICYP,20,860.0,68.0,0.0,928.0
2013-10-31,UNIFIL,38,10922.0,0.0,0.0,10922.0
2013-10-31,UNISFA,30,3945.0,15.0,115.0,4075.0
2013-10-31,UNMIK,12,0.0,7.0,8.0,15.0
2013-10-31,UNMIL,58,5750.0,1584.0,130.0,7464.0
2013-10-31,UNMISS,65,6802.0,682.0,149.0,7633.0
2013-10-31,UNMOGIP,9,0.0,0.0,43.0,43.0
2013-10-31,UNOCI,54,8479.0,1297.0,185.0,9961.0
2013-10-31,UNTSO,24,0.0,0.0,159.0,159.0
2013-11-30,MINURSO,33,26.0,6.0,197.0,229.0
2013-11-30,MINUSMA,38,5397.0,950.0,0.0,6347.0
2013-11-30,MINUSTAH,51,5986.0,2436.0,0.0,8422.0
2013-11-30,MONUSCO,57,19551.0,1401.0,522.0,21474.0
2013-11-30,UNAMA,16,0.0,4.0,21.0,25.0
2013-11-30,UNAMI,2,272.0,0.0,0.0,272.0
2013-11-30,UNAMID,47,14426.0,4530.0,315.0,19271.0
2013-11-30,UNDOF,6,1244.0,0.0,0.0,1244.0
2013-11-30,UNFICYP,20,857.0,65.0,0.0,922.0
2013-11-30,UNIFIL,38,10869.0,0.0,0.0,10869.0
2013-11-30,UNISFA,29,3953.0,15.0,124.0,4092.0
2013-11-30,UNMIK,12,0.0,7.0,8.0,15.0
2013-11-30,UNMIL,58,5723.0,1582.0,127.0,7432.0
2013-11-30,UNMISS,67,6715.0,674.0,147.0,7536.0
2013-11-30,UNMOGIP,9,0.0,0.0,43.0,43.0
2013-11-30,UNOCI,55,8481.0,1247.0,187.0,9915.0
2013-11-30,UNTSO,24,0.0,0.0,159.0,159.0
2013-12-31,MINURSO,33,27.0,4.0,195.0,226.0
2013-12-31,MINUSMA,39,5485.0,954.0,0.0,6439.0
2013-12-31,MINUSTAH,52,6168.0,2432.0,0.0,8600.0
2013-12-31,MONUSCO,57,19373.0,1299.0,526.0,21198.0
2013-12-31,UNAMA,15,0.0,4.0,21.0,25.0
2013-12-31,UNAMI,2,271.0,0.0,0.0,271.0
2013-12-31,UNAMID,49,14443.0,4674.0,325.0,19442.0
2013-12-31,UNDOF,6,1239.0,0.0,0.0,1239.0
2013-12-31,UNFICYP,20,868.0,68.0,0.0,936.0
2013-12-31,UNIFIL,38,10413.0,0.0,0.0,10413.0
2013-12-31,UNISFA,29,3956.0,17.0,129.0,4102.0
2013-12-31,UNMIK,11,0.0,6.0,8.0,14.0
2013-12-31,UNMIL,58,5751.0,1583.0,133.0,7467.0
2013-12-31,UNMISS,66,6796.0,746.0,142.0,7684.0
2013-12-31,UNMOGIP,9,0.0,0.0,41.0,41.0
2013-12-31,UNOCI,55,8489.0,1270.0,185.0,9944.0
2013-12-31,UNTSO,24,0.0,0.0,159.0,159.0
2014-01-31,MINURSO,33,27.0,4.0,195.0,226.0
2014-01-31,MINUSMA,41,5848.0,954.0,0.0,6802.0
2014-01-31,MINUSTAH,53,6355.0,2420.0,0.0,8775.0
2014-01-31,MONUSCO,57,19522.0,1193.0,502.0,21217.0
2014-01-31,UNAMA,13,0.0,2.0,18.0,20.0
2014-01-31,UNAMI,4,271.0,3.0,1.0,275.0
2014-01-31,UNAMID,48,14379.0,4624.0,335.0,19338.0
2014-01-31,UNDOF,6,1236.0,0.0,0.0,1236.0
2014-01-31,UNFICYP,20,855.0,67.0,0.0,922.0
2014-01-31,UNIFIL,38,10389.0,0.0,0.0,10389.0
2014-01-31,UNISFA,33,3957.0,23.0,133.0,4113.0
2014-01-31,UNMIK,12,0.0,7.0,9.0,16.0
2014-01-31,UNMIL,58,5744.0,1580.0,132.0,7456.0
2014-01-31,UNMISS,67,6886.0,1038.0,143.0,8067.0
2014-01-31,UNMOGIP,10,0.0,0.0,42.0,42.0
2014-01-31,UNOCI,56,8233.0,1265.0,185.0,9683.0
2014-01-31,UNTSO,24,0.0,0.0,162.0,162.0
2014-02-28,MINURSO,34,23.0,5.0,201.0,229.0
2014-02-28,MINUSMA,42,6137.0,956.0,0.0,7093.0
2014-02-28,MINUSTAH,53,5794.0,2413.0,0.0,8207.0
2014-02-28,MONUSCO,57,19558.0,1185.0,502.0,21245.0
2014-02-28,UNAMA,13,0.0,2.0,18.0,20.0
2014-02-28,UNAMI,4,270.0,3.0,1.0,274.0
2014-02-28,UNAMID,48,14354.0,4508.0,330.0,19192.0
2014-02-28,UNDOF,6,1243.0,0.0,0.0,1243.0
2014-02-28,UNFICYP,20,857.0,67.0,0.0,924.0
2014-02-28,UNIFIL,37,10200.0,0.0,0.0,10200.0
2014-02-28,UNISFA,33,3955.0,23.0,133.0,4111.0
2014-02-28,UNMIK,12,0.0,7.0,8.0,15.0
2014-02-28,UNMIL,58,5749.0,1561.0,136.0,7446.0
2014-02-28,UNMISS,67,7327.0,1015.0,152.0,8494.0
2014-02-28,UNMOGIP,10,0.0,0.0,42.0,42.0
2014-02-28,UNOCI,55,7957.0,1316.0,182.0,9455.0
2014-02-28,UNTSO,24,0.0,0.0,160.0,160.0
2014-03-31,MINURSO,33,27.0,5.0,199.0,231.0
2014-03-31,MINUSMA,43,6483.0,986.0,0.0,7469.0
2014-03-31,MINUSTAH,53,5570.0,2410.0,0.0,7980.0
2014-03-31,MONUSCO,57,19514.0,1158.0,517.0,21189.0
2014-03-31,UNAMA,12,0.0,2.0,17.0,19.0
2014-03-31,UNAMI,4,270.0,3.0,1.0,274.0
2014-03-31,UNAMID,48,14379.0,3506.0,326.0,18211.0
2014-03-31,UNDOF,6,1260.0,0.0,0.0,1260.0
2014-03-31,UNFICYP,20,930.0,66.0,0.0,996.0
2014-03-31,UNIFIL,37,10224.0,0.0,0.0,10224.0
2014-03-31,UNISFA,33,3966.0,23.0,135.0,4124.0
2014-03-31,UNMIK,13,0.0,8.0,9.0,17.0
2014-03-31,UNMIL,58,5729.0,1578.0,132.0,7439.0
2014-03-31,UNMISS,67,7558.0,1033.0,156.0,8747.0
2014-03-31,UNMOGIP,9,0.0,0.0,40.0,40.0
2014-03-31,UNOCI,56,7931.0,1321.0,181.0,9433.0
2014-03-31,UNTSO,24,0.0,0.0,158.0,158.0
2014-04-30,MINURSO,33,27.0,5.0,202.0,234.0
2014-04-30,MINUSMA,43,7256.0,999.0,0.0,8255.0
2014-04-30,MINUSTAH,54,5219.0,2419.0,0.0,7638.0
2014-04-30,MONUSCO,57,19523.0,1152.0,501.0,21176.0
2014-04-30,UNAMA,11,0.0,2.0,16.0,18.0
2014-04-30,UNAMI,4,269.0,3.0,1.0,273.0
2014-04-30,UNAMID,48,14390.0,3272.0,332.0,17994.0
2014-04-30,UNDOF,6,1256.0,0.0,0.0,1256.0
2014-04-30,UNFICYP,20,859.0,66.0,0.0,925.0
2014-04-30,UNIFIL,36,10538.0,0.0,0.0,10538.0
2014-04-30,UNISFA,33,3970.0,22.0,136.0,4128.0
2014-04-30,UNMIK,13,0.0,8.0,9.0,17.0
2014-04-30,UNMIL,58,5376.0,1588.0,130.0,7094.0
2014-04-30,UNMISS,67,7803.0,1016.0,156.0,8975.0
2014-04-30,UNMOGIP,9,0.0,0.0,39.0,39.0
2014-04-30,UNOCI,56,7450.0,1377.0,187.0,9014.0
2014-04-30,UNTSO,23,0.0,0.0,155.0,155.0
2014-05-31,MINURSO,33,27.0,5.0,205.0,237.0
2014-05-31,MINUSCA,5,560.0,2.0,3.0,565.0
2014-05-31,MINUSMA,43,8321.0,968.0,0.0,9289.0
2014-05-31,MINUSTAH,54,5156.0,2466.0,0.0,7622.0
2014-05-31,MONUSCO,57,19528.0,1150.0,488.0,21166.0
2014-05-31,UNAMA,12,0.0,2.0,15.0,17.0
2014-05-31,UNAMI,5,271.0,3.0,2.0,276.0
2014-05-31,UNAMID,47,14375.0,3767.0,330.0,18472.0
2014-05-31,UNDOF,6,1252.0,0.0,0.0,1252.0
2014-05-31,UNFICYP,20,858.0,62.0,0.0,920.0
2014-05-31,UNIFIL,36,10287.0,0.0,0.0,10287.0
2014-05-31,UNISFA,31,3957.0,22.0,126.0,4105.0
2014-05-31,UNMIK,12,0.0,6.0,9.0,15.0
2014-05-31,UNMIL,58,4609.0,1581.0,131.0,6321.0
2014-05-31,UNMISS,67,8234.0,998.0,155.0,9387.0
2014-05-31,UNMOGIP,9,0.0,0.0,40.0,40.0
2014-05-31,UNOCI,56,7347.0,1374.0,198.0,8919.0
2014-05-31,UNTSO,24,0.0,0.0,158.0,158.0
2014-06-30,MINURSO,33,27.0,4.0,201.0,232.0
2014-06-30,MINUSCA,7,625.0,2.0,2.0,629.0
2014-06-30,MINUSMA,42,8323.0,954.0,0.0,9277.0
2014-06-30,MINUSTAH,55,4976.0,2460.0,0.0,7436.0
2014-06-30,MONUSCO,55,19561.0,1171.0,487.0,21219.0
2014-06-30,UNAMA,12,0.0,2.0,16.0,18.0
2014-06-30,UNAMI,5,271.0,3.0,2.0,276.0
2014-06-30,UNAMID,47,13613.0,3578.0,324.0,17515.0
2014-06-30,UNDOF,6,1249.0,0.0,0.0,1249.0
2014-06-30,UNFICYP,20,856.0,62.0,0.0,918.0
2014-06-30,UNIFIL,38,10288.0,0.0,0.0,10288.0
2014-06-30,UNISFA,33,3956.0,22.0,131.0,4109.0
2014-06-30,UNMIK,12,0.0,6.0,9.0,15.0
2014-06-30,UNMIL,58,4474.0,1570.0,128.0,6172.0
2014-06-30,UNMISS,67,9204.0,1002.0,148.0,10354.0
2014-06-30,UNMOGIP,9,0.0,0.0,40.0,40.0
2014-06-30,UNOCI,57,6904.0,1366.0,191.0,8461.0
2014-06-30,UNTSO,24,0.0,0.0,157.0,157.0
2014-07-31,MINURSO,33,27.0,4.0,200.0,231.0
2014-07-31,MINUSCA,6,634.0,2.0,0.0,636.0
2014-07-31,MINUSMA,42,8179.0,953.0,0.0,9132.0
2014-07-31,MINUSTAH,55,4973.0,2435.0,0.0,7408.0
2014-07-31,MONUSCO,55,19539.0,1164.0,484.0,21187.0
2014-07-31,UNAMA,13,0.0,2.0,14.0,16.0
2014-07-31,UNAMI,5,268.0,3.0,2.0,273.0
2014-07-31,UNAMID,46,11998.0,3057.0,307.0,15362.0
2014-07-31,UNDOF,6,1223.0,0.0,0.0,1223.0
2014-07-31,UNFICYP,20,858.0,62.0,0.0,920.0
2014-07-31,UNIFIL,38,10258.0,0.0,0.0,10258.0
2014-07-31,UNISFA,33,3956.0,22.0,131.0,4109.0
2014-07-31,UNMIK,11,0.0,6.0,9.0,15.0
2014-07-31,UNMIL,57,4460.0,1434.0,126.0,6020.0
2014-07-31,UNMISS,65,10316.0,931.0,142.0,11389.0
2014-07-31,UNMOGIP,11,0.0,0.0,44.0,44.0
2014-07-31,UNOCI,55,6906.0,1350.0,188.0,8444.0
2014-07-31,UNTSO,24,0.0,0.0,157.0,157.0
2014-08-31,MINURSO,33,27.0,4.0,182.0,213.0
2014-08-31,MINUSCA,12,746.0,1.0,15.0,762.0
2014-08-31,MINUSMA,45,8324.0,974.0,0.0,9298.0
2014-08-31,MINUSTAH,55,5145.0,2377.0,0.0,7522.0
2014-08-31,MONUSCO,56,19567.0,1155.0,464.0,21186.0
2014-08-31,UNAMA,12,0.0,2.0,16.0,18.0
2014-08-31,UNAMI,5,269.0,3.0,2.0,274.0
2014-08-31,UNAMID,47,12663.0,3073.0,301.0,16037.0
2014-08-31,UNDOF,6,1271.0,0.0,0.0,1271.0
2014-08-31,UNFICYP,20,854.0,58.0,0.0,912.0
2014-08-31,UNIFIL,38,10226.0,0.0,0.0,10226.0
2014-08-31,UNISFA,32,3954.0,22.0,131.0,4107.0
2014-08-31,UNMIK,11,0.0,6.0,9.0,15.0
2014-08-31,UNMIL,56,4426.0,1420.0,110.0,5956.0
2014-08-31,UNMISS,65,10363.0,899.0,143.0,11405.0
2014-08-31,UNMOGIP,11,0.0,0.0,39.0,39.0
2014-08-31,UNOCI,53,6908.0,1471.0,170.0,8549.0
2014-08-31,UNTSO,24,0.0,0.0,157.0,157.0
2014-09-30,MINURSO,35,26.0,4.0,191.0,221.0
2014-09-30,MINUSCA,30,6551.0,1054.0,30.0,7635.0
2014-09-30,MINUSMA,45,8204.0,1014.0,0.0,9218.0
2014-09-30,MINUSTAH,55,4975.0,2349.0,0.0,7324.0
2014-09-30,MONUSCO,56,19503.0,1090.0,455.0,21048.0
2014-09-30,UNAMA,13,0.0,3.0,14.0,17.0
2014-09-30,UNAMI,5,269.0,3.0,2.0,274.0
2014-09-30,UNAMID,47,12656.0,3141.0,299.0,16096.0
2014-09-30,UNDOF,5,926.0,0.0,0.0,926.0
2014-09-30,UNFICYP,21,854.0,65.0,0.0,919.0
2014-09-30,UNIFIL,38,10319.0,0.0,0.0,10319.0
2014-09-30,UNISFA,30,3913.0,23.0,124.0,4060.0
2014-09-30,UNMIK,10,0.0,7.0,8.0,15.0
2014-09-30,UNMIL,55,4434.0,1410.0,104.0,5948.0
2014-09-30,UNMISS,64,10348.0,929.0,146.0,11423.0
2014-09-30,UNMOGIP,11,0.0,0.0,42.0,42.0
2014-09-30,UNOCI,57,6933.0,1424.0,186.0,8543.0
2014-09-30,UNTSO,24,0.0,0.0,156.0,156.0
2014-10-31,MINURSO,35,26.0,4.0,200.0,230.0
2014-10-31,MINUSCA,37,6590.0,1083.0,58.0,7731.0
2014-10-31,MINUSMA,48,8311.0,1010.0,0.0,9321.0
2014-10-31,MINUSTAH,55,4965.0,2290.0,0.0,7255.0
2014-10-31,MONUSCO,56,19461.0,1091.0,481.0,21033.0
2014-10-31,UNAMA,14,0.0,3.0,14.0,17.0
2014-10-31,UNAMI,4,270.0,2.0,2.0,274.0
2014-10-31,UNAMID,47,12637.0,3059.0,262.0,15958.0
2014-10-31,UNDOF,5,934.0,0.0,0.0,934.0
2014-10-31,UNFICYP,21,860.0,67.0,0.0,927.0
2014-10-31,UNIFIL,37,10398.0,0.0,0.0,10398.0
2014-10-31,UNISFA,27,3931.0,24.0,115.0,4070.0
2014-10-31,UNMIK,12,0.0,8.0,9.0,17.0
2014-10-31,UNMIL,54,4430.0,1406.0,109.0,5945.0
2014-10-31,UNMISS,64,10127.0,877.0,147.0,11151.0
2014-10-31,UNMOGIP,11,0.0,0.0,42.0,42.0
2014-10-31,UNOCI,57,6898.0,1407.0,187.0,8492.0
2014-10-31,UNTSO,26,0.0,0.0,157.0,157.0
2014-11-30,MINURSO,35,25.0,5.0,202.0,232.0
2014-11-30,MINUSCA,41,7352.0,1103.0,73.0,8528.0
2014-11-30,MINUSMA,46,8543.0,1019.0,0.0,9562.0
2014-11-30,MINUSTAH,53,5218.0,2307.0,0.0,7525.0
2014-11-30,MONUSCO,55,19333.0,1080.0,481.0,20894.0
2014-11-30,UNAMA,13,0.0,3.0,15.0,18.0
2014-11-30,UNAMI,4,245.0,2.0,2.0,249.0
2014-11-30,UNAMID,48,12612.0,3093.0,251.0,15956.0
2014-11-30,UNDOF,5,929.0,0.0,0.0,929.0
2014-11-30,UNFICYP,20,860.0,66.0,0.0,926.0
2014-11-30,UNIFIL,37,10284.0,0.0,0.0,10284.0
2014-11-30,UNISFA,29,3951.0,24.0,82.0,4057.0
2014-11-30,UNMIK,12,0.0,8.0,8.0,16.0
2014-11-30,UNMIL,53,4317.0,1407.0,113.0,5837.0
2014-11-30,UNMISS,63,10376.0,936.0,139.0,11451.0
2014-11-30,UNMOGIP,11,0.0,0.0,46.0,46.0
2014-11-30,UNOCI,58,6096.0,1377.0,183.0,7656.0
2014-11-30,UNTSO,26,0.0,0.0,154.0,154.0
2014-12-31,MINURSO,35,26.0,5.0,194.0,225.0
2014-12-31,MINUSCA,41,7469.0,1125.0,91.0,8685.0
2014-12-31,MINUSMA,46,8461.0,1033.0,0.0,9494.0
2014-12-31,MINUSTAH,51,4957.0,2256.0,0.0,7213.0
2014-12-31,MONUSCO,55,19463.0,1083.0,490.0,21036.0
2014-12-31,UNAMA,14,0.0,4.0,15.0,19.0
2014-12-31,UNAMI,4,241.0,2.0,2.0,245.0
2014-12-31,UNAMID,47,12614.0,3035.0,220.0,15869.0
2014-12-31,UNDOF,5,930.0,0.0,0.0,930.0
2014-12-31,UNFICYP,20,858.0,66.0,0.0,924.0
2014-12-31,UNIFIL,36,10238.0,0.0,0.0,10238.0
2014-12-31,UNISFA,29,3946.0,23.0,97.0,4066.0
2014-12-31,UNMIK,12,0.0,8.0,8.0,16.0
2014-12-31,UNMIL,53,4308.0,1417.0,113.0,5838.0
2014-12-31,UNMISS,61,10251.0,1018.0,164.0,11433.0
2014-12-31,UNMOGIP,11,0.0,0.0,43.0,43.0
2014-12-31,UNOCI,58,6086.0,1367.0,180.0,7633.0
2014-12-31,UNTSO,26,0.0,0.0,155.0,155.0
2015-01-31,MINURSO,35,46.0,6.0,198.0,250.0
2015-01-31,MINUSCA,41,7924.0,1142.0,110.0,9176.0
2015-01-31,MINUSMA,47,8701.0,1053.0,0.0,9754.0
2015-01-31,MINUSTAH,50,4658.0,2234.0,0.0,6892.0
2015-01-31,MONUSCO,55,19475.0,1101.0,484.0,21060.0
2015-01-31,UNAMA,14,0.0,4.0,15.0,19.0
2015-01-31,UNAMI,3,241.0,0.0,1.0,242.0
2015-01-31,UNAMID,46,12574.0,3001.0,209.0,15784.0
2015-01-31,UNDOF,5,930.0,0.0,0.0,930.0
2015-01-31,UNFICYP,21,859.0,68.0,0.0,927.0
2015-01-31,UNIFIL,37,10236.0,0.0,0.0,10236.0
2015-01-31,UNISFA,28,3941.0,25.0,111.0,4077.0
2015-01-31,UNMIK,12,0.0,8.0,8.0,16.0
2015-01-31,UNMIL,53,4299.0,1405.0,115.0,5819.0
2015-01-31,UNMISS,59,10304.0,1031.0,169.0,11504.0
2015-01-31,UNMOGIP,11,0.0,0.0,42.0,42.0
2015-01-31,UNOCI,58,6076.0,1359.0,182.0,7617.0
2015-01-31,UNTSO,26,0.0,0.0,151.0,151.0
2015-02-28,MINURSO,34,27.0,6.0,187.0,220.0
2015-02-28,MINUSCA,41,7973.0,1196.0,116.0,9285.0
2015-02-28,MINUSMA,48,8831.0,1052.0,0.0,9883.0
2015-02-28,MINUSTAH,49,4618.0,2189.0,0.0,6807.0
2015-02-28,MONUSCO,55,19453.0,1107.0,507.0,21067.0
2015-02-28,UNAMA,14,0.0,4.0,15.0,19.0
2015-02-28,UNAMI,3,240.0,0.0,1.0,241.0
2015-02-28,UNAMID,43,12588.0,3080.0,195.0,15863.0
2015-02-28,UNDOF,5,788.0,0.0,0.0,788.0
2015-02-28,UNFICYP,21,859.0,67.0,0.0,926.0
2015-02-28,UNIFIL,38,10395.0,0.0,0.0,10395.0
2015-02-28,UNISFA,29,3948.0,24.0,117.0,4089.0
2015-02-28,UNMIK,11,0.0,7.0,8.0,15.0
2015-02-28,UNMIL,54,4317.0,1426.0,122.0,5865.0
2015-02-28,UNMISS,59,10483.0,1008.0,178.0,11669.0
2015-02-28,UNMOGIP,11,0.0,0.0,45.0,45.0
2015-02-28,UNOCI,57,6056.0,1366.0,180.0,7602.0
2015-02-28,UNTSO,25,0.0,0.0,149.0,149.0
2015-03-31,MINURSO,33,27.0,6.0,183.0,216.0
2015-03-31,MINUSCA,45,8305.0,1466.0,131.0,9902.0
